id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
1217|Esteban Antonia Arboleda Herrera|TI|1015117233|Celular|3285392085|esteban.herrera1217@gmail.com|Avenida 43 #23-63|Peticion|2026-06-24 08:37:50|Correo electrónico|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-07-24 08:37:50|En proceso|dgiraldo_udea
1218|Paula Esteban Ortiz Franco|NIT|875101967|Fijo|3271189580|paula.franco1218@outlook.com|Avenida 90 #82-36|Peticion|2026-01-25 15:45:19|Redes sociales|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus en el Área de la salud|2026-02-24 15:45:19|Registrada|cparra_udea
1219|Andrés Andrés Álvarez Cano|CE|1035220116|Celular|3158272940|andres.cano1219@correo.com|Avenida 119 #77-78|Peticion|2026-05-28 11:06:26|Correo electrónico|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus Medellín - Edificio San Ignacio|2026-06-27 11:06:26|Registrada|dgiraldo_udea
1220|Paula Andrés Ortiz Palacio|CE|1075681256|Celular|3042598286|paula.palacio1220@correo.com|Diagonal 43 #5-21|Peticion|2026-08-07 13:38:30|Presencial|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus Medellín - Sede de Posgrado|2026-09-06 13:38:30|Solucionada|mvelez_udea
1221|Paula Andrés Correa Franco|PP|1093395626|Celular|3035973141|paula.franco1221@hotmail.com|Diagonal 47 #38-60|Peticion|2026-03-23 08:35:53|Correo electrónico|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Edificio Antioquia|2026-04-22 08:35:53|En proceso|lrestrepo_udea
1222|Diego Andrés Uribe Muñoz|CC|1011058299|Fijo|3208663496|diego.munoz1222@gmail.com|Carrera 77 #61-78|Peticion|2026-05-20 16:21:01|Otro|Solicitud de historia clínica|Solicito copia de la historia clínica de mi gato para efectos de un traslado de atención.|Gato|Campus Medellín - Edificio Antioquia|2026-06-19 16:21:01|Registrada|dgiraldo_udea
1223|David José Higuita Cárdenas|CE|1091852301|Fijo|3192393643|david.cardenas1223@outlook.com|Diagonal 16 #78-46|Peticion|2026-07-04 13:56:31|Presencial|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Ciudad Universitaria|2026-08-03 13:56:31|Registrada|mvelez_udea
1224|Felipe Sofía Betancourt Restrepo|PP|1033688440|Corporativo|3068747633|felipe.restrepo1224@udea.edu.co|Diagonal 32 #45-33|Peticion|2026-08-01 14:08:33|Correo electrónico|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Ciudad Universitaria|2026-08-31 14:08:33|Solucionada|mvelez_udea
1225|Miguel David Builes Muñoz|CC|1040467852|Otro|3014462700|miguel.munoz1225@correo.com|Calle 86 #43-91|Peticion|2026-01-08 16:59:40|Correo electrónico|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Edificio Antioquia|2026-02-07 16:59:40|Registrada|admin_udea
1226|Angélica Alejandro Ríos Ríos|CC|1026100894|Otro|3132489904|angelica.rios1226@gmail.com|Calle 51 #35-1|Peticion|2026-03-07 16:19:36|Teléfono|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi perro.|Perro|Campus Medellín - Ciudadela Robledo|2026-04-06 16:19:36|En proceso|jbedoya_udea
1227|Alexander José Mejía Vargas|CC|1000098850|Corporativo|3213495787|alexander.vargas1227@udea.edu.co|Calle 109 #95-74|Peticion|2026-04-18 07:01:01|Presencial|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Ciudad Universitaria|2026-05-18 07:01:01|Registrada|scardenas_udea
1228|Catalina Antonia Mejía Osorio|CE|1038848589|Corporativo|3184375816|catalina.osorio1228@outlook.com|Calle 77 #21-1|Peticion|2026-07-02 16:13:55|Redes sociales|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus en el Área de la salud|2026-08-01 16:13:55|Solucionada|lrestrepo_udea
1229|Cristian Alejandro Castaño Uribe|TI|1067606364|Corporativo|3283384430|cristian.uribe1229@gmail.com|Carrera 40 #75-69|Peticion|2026-07-17 12:41:09|Correo electrónico|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para perro en el campus.|Perro|Campus Medellín - Casas Patrimoniales|2026-08-16 12:41:09|En proceso|dgiraldo_udea
1230|Óscar Alejandro Quintero Vargas|NIT|840737607|Celular|3004234363|oscar.vargas1230@gmail.com|Calle 95 #59-53|Peticion|2026-08-10 09:49:34|Redes sociales|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi perro lo antes posible.|Perro|Campus Medellín - Sede de Posgrado|2026-09-09 09:49:34|En proceso|jgomez_udea
1231|Camila Andrés Ocampo Muñoz|PP|1076450922|Corporativo|3125703639|camila.munoz1231@outlook.com|Diagonal 96 #24-88|Peticion|2026-03-07 07:00:02|Página web|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus Medellín - Edificio Antioquia|2026-04-06 07:00:02|Registrada|fherrera_udea
1232|Laura Alejandro Betancur Cano|TI|1054359674|Otro|3139310030|laura.cano1232@udea.edu.co|Carrera 86 #43-85|Peticion|2026-03-25 17:53:51|Página web|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Edificio de Extensión|2026-04-24 17:53:51|Registrada|lrestrepo_udea
1233|Tatiana David Betancur Ospina|CC|1065165238|Fijo|3142967291|tatiana.ospina1233@udea.edu.co|Avenida 12 #73-50|Peticion|2026-04-02 17:38:56|Otro|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi otro.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-05-02 17:38:56|Registrada|rquintero_udea
1234|David José Vargas Sánchez|TI|1069813558|Otro|3112093931|david.sanchez1234@outlook.com|Diagonal 7 #41-47|Peticion|2026-02-23 09:12:19|Otro|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para perro en el campus.|Perro|Campus Medellín - Edificio de Extensión|2026-03-25 09:12:19|En proceso|jbedoya_udea
1235|Tatiana Sofía Aristizábal Zapata|CC|1056008398|Celular|3044623108|tatiana.zapata1235@outlook.com|Diagonal 36 #51-86|Peticion|2026-01-12 14:54:30|Teléfono|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para perro en el campus.|Perro|Campus Medellín - Edificio de Extensión|2026-02-11 14:54:30|Registrada|dgiraldo_udea
1236|Luisa Valentina Jaramillo Palacio|CE|1005230233|Otro|3195621485|luisa.palacio1236@gmail.com|Avenida 115 #88-1|Peticion|2026-05-10 10:08:38|Redes sociales|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus Medellín - Casas Patrimoniales|2026-06-09 10:08:38|Solucionada|cparra_udea
1237|Vanessa Valentina Osorio Castaño|CC|1031991635|Celular|3085988397|vanessa.castano1237@gmail.com|Calle 79 #98-74|Peticion|2026-08-23 07:19:49|Página web|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus en el Área de la salud|2026-09-22 07:19:49|En proceso|jgomez_udea
1238|Jorge Alejandro Ceballos Peña|TI|1080159426|Fijo|3171912065|jorge.pena1238@udea.edu.co|Calle 56 #63-32|Peticion|2026-04-23 16:32:16|Presencial|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus en el Área de la salud|2026-05-23 16:32:16|Solucionada|rquintero_udea
1239|Valeria Antonia Cárdenas Cano|CE|1015790147|Celular|3057636283|valeria.cano1239@udea.edu.co|Diagonal 109 #57-27|Peticion|2026-03-13 12:06:24|Redes sociales|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-04-12 12:06:24|Solucionada|scardenas_udea
1240|Nicolás Fernanda Cárdenas Peña|PP|1073239358|Otro|3053097052|nicolas.pena1240@gmail.com|Calle 82 #44-60|Peticion|2026-07-20 11:50:01|Otro|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-08-19 11:50:01|En proceso|mtorres_udea
1241|Julián Alejandro Álvarez Montoya|TI|1011119167|Fijo|3044339902|julian.montoya1241@udea.edu.co|Diagonal 70 #34-2|Peticion|2026-03-19 07:15:48|Presencial|Solicitud de historia clínica|Solicito copia de la historia clínica de mi gato para efectos de un traslado de atención.|Gato|Campus Medellín - Casas Patrimoniales|2026-04-18 07:15:48|En proceso|mtorres_udea
1242|Álvaro José Londoño Gutiérrez|NIT|846944703|Corporativo|3238238947|alvaro.gutierrez1242@outlook.com|Transversal 1 #78-3|Peticion|2026-01-24 11:03:33|Redes sociales|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Sede de Posgrado|2026-02-23 11:03:33|Registrada|scardenas_udea
1243|Julián José Palacio Restrepo|TI|1090262567|Celular|3076598257|julian.restrepo1243@gmail.com|Calle 96 #30-71|Peticion|2026-03-04 17:38:27|Teléfono|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi otro atendida recientemente.|Otro|Campus Medellín - Edificio de Extensión|2026-04-03 17:38:27|Registrada|lrestrepo_udea
1244|Álvaro Antonia Bedoya Palacio|NIT|858324961|Celular|3068505461|alvaro.palacio1244@outlook.com|Carrera 71 #74-91|Peticion|2026-06-01 09:02:36|Redes sociales|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi gato atendida recientemente.|Gato|Campus Medellín - Casas Patrimoniales|2026-07-01 09:02:36|En proceso|jgomez_udea
1245|David Andrés Sánchez Osorio|CE|1052140832|Otro|3071240815|david.osorio1245@outlook.com|Diagonal 2 #9-75|Peticion|2026-04-06 12:12:16|Correo electrónico|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi gato lo antes posible.|Gato|Campus en el Área de la salud|2026-05-06 12:12:16|Solucionada|apineda_udea
1246|Melissa Esteban Arboleda Peña|PP|1044603146|Fijo|3218216989|melissa.pena1246@outlook.com|Calle 78 #88-97|Peticion|2026-07-26 13:32:00|Otro|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus Medellín - Casas Patrimoniales|2026-08-25 13:32:00|Registrada|cparra_udea
1247|Esteban Camila Zapata Betancur|CE|1019746197|Corporativo|3219270665|esteban.betancur1247@udea.edu.co|N/A|Peticion|2026-04-17 17:29:44|Otro|Solicitud de historia clínica|Solicito copia de la historia clínica de mi perro para efectos de un traslado de atención.|Perro|Campus Medellín - Edificio San Ignacio|2026-05-17 17:29:44|Solucionada|apineda_udea
1248|Carolina Valentina Zapata Restrepo|CE|1014756709|Fijo|3217845684|carolina.restrepo1248@udea.edu.co|Calle 16 #96-6|Peticion|2026-01-13 11:34:00|Página web|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-02-12 11:34:00|En proceso|admin_udea
1249|Iván Sofía Ramírez Builes|NIT|874284967|Fijo|3285568027|ivan.builes1249@correo.com|Diagonal 53 #77-52|Peticion|2026-08-09 15:08:24|Redes sociales|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus en el Área de la salud|2026-09-08 15:08:24|Registrada|dgiraldo_udea
1250|Isabella Sofía Ospina Marín|CE|1063892965|Fijo|3142136746|isabella.marin1250@udea.edu.co|Calle 110 #39-78|Peticion|2026-03-20 07:04:09|Presencial|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-04-19 07:04:09|En proceso|scardenas_udea
1251|Vanessa David Jaramillo Cadavid|TI|1033455043|Fijo|3123200499|vanessa.cadavid1251@hotmail.com|Transversal 18 #63-35|Peticion|2026-02-19 07:02:32|Redes sociales|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-03-21 07:02:32|Registrada|scardenas_udea
1252|Mauricio David Giraldo Londoño|CC|1084541017|Otro|3104525239|mauricio.londono1252@udea.edu.co|Carrera 96 #39-31|Peticion|2026-08-22 09:58:28|Otro|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para perro en el campus.|Perro|Campus Medellín - Casas Patrimoniales|2026-09-21 09:58:28|Registrada|mvelez_udea
1253|Valeria Esteban Arboleda Castaño|PP|1047732901|Otro|3208194306|valeria.castano1253@outlook.com|Transversal 95 #75-21|Peticion|2026-08-11 08:07:57|Teléfono|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus Medellín - Ciudad Universitaria|2026-09-10 08:07:57|Registrada|scardenas_udea
1254|David Alejandro Zuluaga Peña|TI|1070601477|Corporativo|3024459224|david.pena1254@udea.edu.co|Avenida 96 #66-57|Peticion|2026-05-06 07:13:04|Correo electrónico|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi perro lo antes posible.|Perro|Campus Medellín - Casas Patrimoniales|2026-06-05 07:13:04|Registrada|mvelez_udea
1255|Iván José Ospina Ceballos|TI|1029134005|Fijo|3247822196|ivan.ceballos1255@outlook.com|Avenida 101 #48-66|Peticion|2026-01-04 11:55:07|Página web|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi perro.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-02-03 11:55:07|Registrada|dgiraldo_udea
1256|David Giraldo Villa|CE|1075517157|Corporativo|3081210803|david.villa1256@gmail.com|Carrera 108 #80-35|Peticion|2026-08-23 09:49:51|Redes sociales|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus Medellín - Casas Patrimoniales|2026-09-22 09:49:51|En proceso|fherrera_udea
1257|Andrés Camila Cadavid Escobar|PP|1049865448|Corporativo|3227036392|andres.escobar1257@udea.edu.co|Carrera 101 #42-11|Peticion|2026-06-22 17:55:35|Otro|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Edificio de Extensión|2026-07-22 17:55:35|Solucionada|mtorres_udea
1258|Ricardo Antonia Villa Builes|NIT|831750502|Corporativo|3294678901|ricardo.builes1258@outlook.com|Avenida 74 #21-54|Peticion|2026-09-15 17:44:58|Teléfono|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi otro.|Otro|Campus Medellín - Ciudadela Robledo|2026-10-15 17:44:58|En proceso|dgiraldo_udea
1259|Natalia David Gómez Escobar|TI|1067563379|Otro|3087135756|natalia.escobar1259@hotmail.com|Transversal 91 #10-29|Peticion|2026-04-19 13:16:41|Presencial|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus Medellín - Edificio de Extensión|2026-05-19 13:16:41|En proceso|jbedoya_udea
1260|Álvaro José Gutiérrez Serna|NIT|813057452|Celular|3025677260|alvaro.serna1260@outlook.com|Avenida 75 #4-95|Peticion|2026-01-01 17:57:42|Redes sociales|Solicitud de valoración nutricional|Pido una valoración nutricional para mi otro debido a un cambio reciente en su peso.|Otro|Campus en el Área de la salud|2026-01-31 17:57:42|Registrada|scardenas_udea
1261|Óscar Antonia Ceballos Muñoz|TI|1078377533|Corporativo|3147495216|oscar.munoz1261@outlook.com|Calle 96 #68-51|Peticion|2026-04-14 08:18:42|Teléfono|Solicitud de historia clínica|Solicito copia de la historia clínica de mi gato para efectos de un traslado de atención.|Gato|Campus Medellín - Sede de Posgrado|2026-05-14 08:18:42|Solucionada|apineda_udea
1262|Nicolás José Cárdenas Ríos|CE|1028433355|Otro|3138571759|nicolas.rios1262@udea.edu.co|Calle 12 #8-92|Peticion|2026-05-12 11:21:20|Presencial|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus en el Área de la salud|2026-06-11 11:21:20|Registrada|scardenas_udea
1263|Mariana Antonia Zuluaga Villa|CE|1087856092|Corporativo|3051119011|mariana.villa1263@correo.com|Diagonal 106 #63-67|Peticion|2026-08-01 09:15:41|Teléfono|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi perro.|Perro|Campus en el Área de la salud|2026-08-31 09:15:41|Registrada|fherrera_udea
1264|Fernando Antonia Vélez Pérez|CE|1039130766|Fijo|3296269792|fernando.perez1264@outlook.com|Diagonal 7 #84-1|Peticion|2026-09-04 08:00:28|Teléfono|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Casas Patrimoniales|2026-10-04 08:00:28|Registrada|scardenas_udea
1265|Sebastián David Ríos Muñoz|CE|1000660080|Corporativo|3103400696|sebastian.munoz1265@udea.edu.co|Carrera 86 #32-71|Peticion|2026-04-18 07:13:23|Correo electrónico|Solicitud de valoración nutricional|Pido una valoración nutricional para mi otro debido a un cambio reciente en su peso.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-05-18 07:13:23|Solucionada|scardenas_udea
1266|Daniela José Arboleda Villa|PP|1009676720|Otro|3208922096|daniela.villa1266@outlook.com|Avenida 118 #85-43|Peticion|2026-02-07 14:02:29|Redes sociales|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Edificio Antioquia|2026-03-09 14:02:29|Registrada|fherrera_udea
1267|Rodrigo Valentina Ocampo Vélez|NIT|840033529|Fijo|3016441301|rodrigo.velez1267@outlook.com|Diagonal 115 #35-87|Peticion|2026-01-19 07:45:01|Presencial|Solicitud de valoración nutricional|Pido una valoración nutricional para mi otro debido a un cambio reciente en su peso.|Otro|Campus Medellín - Sede de Posgrado|2026-02-18 07:45:01|En proceso|jbedoya_udea
1268|Sofía Fernanda Betancur Cadavid|CC|1039944546|Otro|3278606383|sofia.cadavid1268@hotmail.com|Calle 56 #97-10|Peticion|2026-06-15 17:55:09|Presencial|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi perro atendida recientemente.|Perro|Campus Medellín - Edificio San Ignacio|2026-07-15 17:55:09|En proceso|jbedoya_udea
1269|Sofía Londoño Peña|NIT|833122270|Otro|3266731878|sofia.pena1269@outlook.com|Calle 42 #47-85|Peticion|2026-05-10 10:21:59|Presencial|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi perro.|Perro|Campus Medellín - Edificio San Ignacio|2026-06-09 10:21:59|Solucionada|fherrera_udea
1270|Ximena José Vargas Marín|NIT|870681447|Fijo|3187916135|ximena.marin1270@gmail.com|Transversal 25 #62-29|Peticion|2026-08-04 16:37:50|Presencial|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus en el Área de la salud|2026-09-03 16:37:50|Solucionada|jbedoya_udea
1271|Juan Fernanda Duque Villa|TI|1069319471|Fijo|3288779567|juan.villa1271@outlook.com|Calle 56 #51-93|Peticion|2026-09-03 09:07:09|Presencial|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi gato.|Gato|Campus Medellín - Casas Patrimoniales|2026-10-03 09:07:09|En proceso|apineda_udea
1272|Rodrigo Fernanda Correa Betancur|NIT|833205626|Fijo|3236698031|rodrigo.betancur1272@hotmail.com|Avenida 36 #69-63|Peticion|2026-01-03 08:06:29|Presencial|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi gato atendida recientemente.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-02-02 08:06:29|En proceso|scardenas_udea
1273|Cristian Andrés Arboleda Londoño|NIT|846032362|Corporativo|3034891218|cristian.londono1273@udea.edu.co|Carrera 114 #10-38|Peticion|2026-03-02 14:52:46|Teléfono|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Ciudadela Robledo|2026-04-01 14:52:46|En proceso|cparra_udea
1274|Carlos Alejandro Mejía Serna|TI|1067940966|Corporativo|3209143985|carlos.serna1274@hotmail.com|Diagonal 12 #30-60|Peticion|2026-04-04 12:57:46|Presencial|Solicitud de historia clínica|Solicito copia de la historia clínica de mi perro para efectos de un traslado de atención.|Perro|Campus Medellín - Ciudadela Robledo|2026-05-04 12:57:46|Solucionada|dgiraldo_udea
1275|María Antonia Ocampo Jaramillo|PP|1013746275|Corporativo|3104976573|maria.jaramillo1275@hotmail.com|Transversal 53 #80-28|Peticion|2026-06-25 15:25:15|Correo electrónico|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus Medellín - Edificio Antioquia|2026-07-25 15:25:15|Solucionada|fherrera_udea
1276|Alexander Fernanda Builes Castaño|CE|1084073077|Corporativo|3263690752|alexander.castano1276@gmail.com|Diagonal 35 #39-65|Peticion|2026-03-05 08:53:19|Presencial|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi gato.|Gato|Campus Medellín - Edificio de Extensión|2026-04-04 08:53:19|En proceso|apineda_udea
1277|Camila Fernanda Cárdenas Uribe|PP|1027026633|Otro|3013003165|camila.uribe1277@correo.com|Diagonal 51 #97-11|Peticion|2026-09-18 07:45:13|Correo electrónico|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus Medellín - Edificio de Extensión|2026-10-18 07:45:13|Solucionada|mvelez_udea
1278|Sebastián Antonia Pérez Franco|CC|1080269453|Corporativo|3178255190|sebastian.franco1278@udea.edu.co|Calle 90 #18-51|Peticion|2026-04-13 13:59:21|Redes sociales|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para gato en el campus.|Gato|Campus Medellín - Edificio de Extensión|2026-05-13 13:59:21|Registrada|fherrera_udea
1279|Santiago Valentina Betancourt Rodríguez|PP|1092346108|Fijo|3056502834|santiago.rodriguez1279@correo.com|Transversal 114 #21-63|Peticion|2026-04-05 10:47:55|Presencial|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi otro lo antes posible.|Otro|Campus Medellín - Casas Patrimoniales|2026-05-05 10:47:55|Registrada|lrestrepo_udea
1280|Juliana José Betancur Uribe|NIT|864000695|Otro|3209272277|juliana.uribe1280@gmail.com|Carrera 120 #69-10|Peticion|2026-07-11 10:36:36|Teléfono|Solicitud de valoración nutricional|Pido una valoración nutricional para mi perro debido a un cambio reciente en su peso.|Perro|Campus Medellín - Edificio Antioquia|2026-08-10 10:36:36|En proceso|cparra_udea
1281|Camila Antonia Ortiz Zapata|NIT|822172412|Corporativo|3166277383|camila.zapata1281@udea.edu.co|Carrera 96 #41-99|Peticion|2026-01-14 14:56:55|Presencial|Petición de horario de atención|Necesito conocer el horario de atención del hospital veterinario para planear una visita con mi perro.|Perro|Campus en el Área de la salud|2026-02-13 14:56:55|En proceso|admin_udea
1282|Álvaro Camila Marín Builes|CC|1028966363|Celular|3006516646|alvaro.builes1282@udea.edu.co|Diagonal 47 #76-33|Peticion|2026-02-07 16:39:44|Página web|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi perro lo antes posible.|Perro|Campus Medellín - Ciudadela Robledo|2026-03-09 16:39:44|Registrada|mtorres_udea
1283|Rodrigo Alejandro Cano Bedoya|CE|1020240620|Celular|3204786620|rodrigo.bedoya1283@correo.com|Calle 91 #46-58|Peticion|2026-09-05 14:13:28|Correo electrónico|Solicitud de historia clínica|Solicito copia de la historia clínica de mi gato para efectos de un traslado de atención.|Gato|Campus Medellín - Ciudad Universitaria|2026-10-05 14:13:28|Registrada|admin_udea
1284|Santiago Andrés Ocampo Builes|NIT|895322105|Corporativo|3131444806|santiago.builes1284@udea.edu.co|Diagonal 25 #53-5|Peticion|2026-01-17 09:20:16|Página web|Solicitud de información sobre servicio veterinario|Solicito información sobre los servicios de consulta general disponibles para otro en el campus.|Otro|Campus en el Área de la salud|2026-02-16 09:20:16|En proceso|apineda_udea
1285|Nicolás Esteban Restrepo Vargas|NIT|849457191|Celular|3239244934|nicolas.vargas1285@udea.edu.co|Diagonal 116 #35-73|Peticion|2026-04-13 10:04:36|Correo electrónico|Solicitud de valoración nutricional|Pido una valoración nutricional para mi gato debido a un cambio reciente en su peso.|Gato|Campus en el Área de la salud|2026-05-13 10:04:36|Registrada|rquintero_udea
1286|María Sofía Cadavid Arboleda|TI|1041284136|Otro|3096459948|maria.arboleda1286@outlook.com|Calle 90 #71-8|Peticion|2026-02-19 10:01:56|Redes sociales|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi perro lo antes posible.|Perro|Campus Medellín - Ciudad Universitaria|2026-03-21 10:01:56|Registrada|rquintero_udea
1287|María David Jaramillo Serna|PP|1006332847|Celular|3161404958|maria.serna1287@outlook.com|Diagonal 56 #94-82|Peticion|2026-05-21 12:25:29|Otro|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi perro atendida recientemente.|Perro|Campus Medellín - Edificio de Extensión|2026-06-20 12:25:29|Solucionada|jbedoya_udea
1288|Catalina David Aristizábal Montoya|CC|1018547378|Otro|3095184917|catalina.montoya1288@udea.edu.co|N/A|Peticion|2026-09-05 13:07:45|Otro|Solicitud de cita para esterilización|Quisiera solicitar una cita para el procedimiento de esterilización de mi perro lo antes posible.|Perro|Campus Medellín - Casas Patrimoniales|2026-10-05 13:07:45|Solucionada|dgiraldo_udea
1289|Sebastián Esteban Vélez López|CC|1023324977|Otro|3285124850|sebastian.lopez1289@outlook.com|Avenida 58 #84-42|Peticion|2026-08-02 14:16:28|Correo electrónico|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Ciudad Universitaria|2026-09-01 14:16:28|Registrada|admin_udea
1290|Tatiana Esteban Zuluaga Londoño|TI|1030132984|Otro|3288744878|tatiana.londono1290@correo.com|Avenida 24 #97-14|Peticion|2026-03-16 12:30:32|Correo electrónico|Solicitud de certificado de vacunación|Solicito se me expida el certificado de vacunación de mi gato atendida recientemente.|Gato|Campus Medellín - Ciudadela Robledo|2026-04-15 12:30:32|En proceso|dgiraldo_udea
1291|Fernando Esteban Escobar Serna|TI|1072957013|Otro|3172111543|fernando.serna1291@correo.com|Carrera 87 #10-80|Peticion|2026-02-05 14:33:36|Teléfono|Solicitud de historia clínica|Solicito copia de la historia clínica de mi otro para efectos de un traslado de atención.|Otro|Campus Medellín - Edificio Antioquia|2026-03-07 14:33:36|Registrada|jbedoya_udea
